PLAYER NAME,DATE,MIN,PTS,REB,TOV
Jalen Brunson,2024-01-25,27,21,1,2.0
Jalen Brunson,2024-01-23,36,30,3,2.0
Jalen Brunson,2024-01-20,35,38,5,3.0
Jalen Brunson,2024-01-11,39,30,2,4.0
Jalen Brunson,2024-01-09,26,12,3,0.0
Jalen Brunson,2024-01-03,38,31,3,4.0
Jalen Brunson,2024-01-01,41,16,4,2.0
Jalen Brunson,2023-12-27,37,24,4,5.0
Jalen Brunson,2023-12-25,37,38,4,0.0
Jalen Brunson,2023-12-23,37,36,3,3.0
Jalen Brunson,2023-12-20,32,16,7,3.0
Jalen Brunson,2023-12-18,37,29,4,4.0
Jalen Brunson,2023-12-13,39,23,7,3.0
Jalen Brunson,2023-12-11,38,21,2,7.0
Jalen Brunson,2023-12-08,34,23,1,1.0
Jalen Brunson,2023-12-05,34,24,3,3.0
Jalen Brunson,2023-11-28,34,12,3,2.0
Jalen Brunson,2023-11-26,38,35,6,2.0
Jalen Brunson,2023-11-24,34,24,3,2.0
Jalen Brunson,2023-11-20,36,25,4,1.0
Jalen Brunson,2023-11-15,41,24,0,3.0
Jalen Brunson,2023-11-08,33,25,2,0.0
Jalen Brunson,2023-11-06,35,7,3,4.0
Jalen Brunson,2023-11-03,42,45,5,4.0
Jalen Brunson,2023-10-25,33,15,3,2.0
Kevin Durant,2024-04-14,38,15,4,4.0
Kevin Durant,2024-04-12,42,28,5,3.0
Kevin Durant,2024-04-07,38,23,4,0.0
Kevin Durant,2024-04-05,35,22,6,1.0
Kevin Durant,2024-04-03,36,32,6,4.0
Kevin Durant,2024-04-01,41,20,7,3.0
Kevin Durant,2024-03-29,31,26,6,3.0
Kevin Durant,2024-03-27,38,30,13,8.0
Kevin Durant,2024-03-25,36,29,8,3.0
Kevin Durant,2024-03-23,31,25,4,0.0
Kevin Durant,2024-03-17,41,11,9,1.0
Kevin Durant,2024-03-11,39,37,8,3.0
Kevin Durant,2024-03-09,37,45,10,6.0
Kevin Durant,2024-03-07,35,35,3,4.0
Kevin Durant,2024-03-05,44,35,8,2.0
Kevin Durant,2024-02-29,40,24,7,3.0
Kevin Durant,2024-02-25,39,22,5,3.0
Kevin Durant,2024-02-10,39,24,10,6.0
Kevin Durant,2024-02-08,35,31,8,3.0
Kevin Durant,2024-02-06,39,28,10,5.0
Kevin Durant,2024-02-04,26,18,4,1.0
Kevin Durant,2024-02-02,38,35,8,4.0
Kevin Durant,2024-01-31,38,33,5,3.0
Kevin Durant,2024-01-26,39,20,7,1.0
Kevin Durant,2024-01-24,38,12,10,1.0
Kevin Durant,2024-01-19,35,26,5,1.0
Kevin Durant,2024-01-16,39,27,5,7.0
Kevin Durant,2024-01-14,38,21,5,3.0
Kevin Durant,2024-01-11,32,18,5,1.0
Kevin Durant,2023-12-31,39,31,5,0.0
Kevin Durant,2023-12-29,39,21,4,1.0
Kevin Durant,2023-12-27,41,27,10,3.0
Kevin Durant,2023-12-25,43,16,8,6.0
Kevin Durant,2023-12-22,34,28,7,7.0
Kevin Durant,2023-12-19,38,40,4,5.0
Kevin Durant,2023-12-17,35,28,5,2.0
Kevin Durant,2023-12-15,36,29,3,0.0
Kevin Durant,2023-12-13,38,27,6,2.0
Kevin Durant,2023-12-05,39,31,7,5.0
Kevin Durant,2023-11-29,36,30,4,1.0
Kevin Durant,2023-11-19,46,39,8,7.0
Kevin Durant,2023-11-17,33,38,9,1.0
Kevin Durant,2023-11-15,35,31,6,2.0
Kevin Durant,2023-11-12,36,28,9,3.0
Kevin Durant,2023-11-10,39,38,9,4.0
Kevin Durant,2023-11-08,42,25,7,6.0
Kevin Durant,2023-11-02,37,28,6,3.0
Kevin Durant,2023-10-31,37,26,2,5.0
Kevin Durant,2023-10-28,29,26,4,2.0
Kevin Durant,2023-10-26,39,39,11,8.0
Kevin Durant,2023-10-24,37,18,11,2.0
Devin Booker,2024-04-14,36,23,4,1.0
Devin Booker,2024-04-12,41,21,4,4.0
Devin Booker,2024-04-07,39,25,3,4.0
Devin Booker,2024-04-05,34,13,3,7.0
Devin Booker,2024-04-03,37,40,1,4.0
Devin Booker,2024-04-01,39,52,3,3.0
Devin Booker,2024-03-29,27,14,3,3.0
Devin Booker,2024-03-27,37,17,5,2.0
Devin Booker,2024-03-25,40,36,6,5.0
Devin Booker,2024-03-23,31,32,7,2.0
Devin Booker,2024-03-17,40,23,9,2.0
Devin Booker,2024-03-11,38,27,6,2.0
Devin Booker,2024-03-02,38,24,2,5.0
Devin Booker,2024-02-29,39,35,7,1.0
Devin Booker,2024-02-25,38,21,3,3.0
Devin Booker,2024-02-10,38,32,4,2.0
Devin Booker,2024-02-06,38,32,1,1.0
Devin Booker,2024-02-04,26,14,1,0.0
Devin Booker,2024-02-02,38,24,6,2.0
Devin Booker,2024-01-31,36,22,3,2.0
Devin Booker,2024-01-26,38,62,5,4.0
Devin Booker,2024-01-24,35,46,7,2.0
Devin Booker,2024-01-19,37,52,4,1.0
Devin Booker,2024-01-16,38,16,4,2.0
Devin Booker,2024-01-14,39,34,6,0.0
Devin Booker,2024-01-11,34,31,5,3.0
Devin Booker,2024-01-05,35,20,5,3.0
Devin Booker,2024-01-03,37,35,2,6.0
Devin Booker,2023-12-29,37,35,4,2.0
Devin Booker,2023-12-27,36,20,4,4.0
Devin Booker,2023-12-25,40,20,3,3.0
Devin Booker,2023-12-22,36,24,4,0.0
Devin Booker,2023-12-19,38,26,3,1.0
Devin Booker,2023-12-17,41,27,4,5.0
Devin Booker,2023-12-15,37,28,2,3.0
Devin Booker,2023-12-08,38,28,7,3.0
Devin Booker,2023-12-05,37,21,11,7.0
Devin Booker,2023-12-02,37,34,10,2.0
Devin Booker,2023-11-29,33,8,5,2.0
Devin Booker,2023-11-26,38,28,5,2.0
Devin Booker,2023-11-24,33,40,5,5.0
Devin Booker,2023-11-19,40,26,5,3.0
Devin Booker,2023-11-17,32,24,4,1.0
Devin Booker,2023-11-15,26,31,4,2.0
Devin Booker,2023-11-02,35,31,9,5.0
Devin Booker,2023-10-24,37,32,6,6.0
Jayson Tatum,2024-04-11,32,18,4,2.0
Jayson Tatum,2024-04-09,37,22,5,2.0
Jayson Tatum,2024-04-05,33,17,6,3.0
Jayson Tatum,2024-04-03,29,24,7,0.0
Jayson Tatum,2024-04-01,34,25,10,4.0
Jayson Tatum,2024-03-30,36,23,9,4.0
Jayson Tatum,2024-03-28,45,31,13,2.0
Jayson Tatum,2024-03-25,39,37,8,2.0
Jayson Tatum,2024-03-23,37,26,2,5.0
Jayson Tatum,2024-03-20,39,31,8,2.0
Jayson Tatum,2024-03-17,27,30,6,2.0
Jayson Tatum,2024-03-14,33,26,5,3.0
