PLAYER NAME,DATE,TM,AGAINST,OPP,SCORE,MIN,PTS,REB,AST,STL,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TS%,OREB,DREB,TOV,PF,PLUS/MINUS
Shai Gilgeous-Alexander,"Fri
3/8",OKC,vs,MIA,"W
107-100",36,37,5,6,1,2,13,25,52,2,7,28.6,9,11,81.8,62,0,5,1,2,17
Shai Gilgeous-Alexander,"Wed
3/6",OKC,@,POR,"W
128-120",36,37,3,5,1,1,13,23,56.5,0,3,0,11,12,91.7,65.4,0,3,4,2,3
Shai Gilgeous-Alexander,"Mon
3/4",OKC,@,LAL,"L
104-116",30,20,7,4,4,2,5,13,38.5,1,2,50,9,9,100,59,2,5,4,3,-9
Shai Gilgeous-Alexander,"Sun
3/3",OKC,@,PHX,"W
118-110",38,35,8,9,3,3,15,27,55.6,0,5,0,5,7,71.4,58.2,0,8,1,4,13
Shai Gilgeous-Alexander,"Thu
2/29",OKC,@,SAS,"L
118-132",35,31,6,3,1,1,12,22,54.5,1,1,100,6,7,85.7,61.8,1,5,1,4,-7
Shai Gilgeous-Alexander,"Tue
2/27",OKC,vs,HOU,"W
112-95",32,31,8,3,1,0,11,21,52.4,4,6,66.7,5,6,83.3,65.6,2,6,2,2,6
Shai Gilgeous-Alexander,"Sun
2/25",OKC,@,HOU,"W
123-110",37,36,5,7,3,1,13,23,56.5,2,3,66.7,8,9,88.9,66.8,0,5,4,2,17
Shai Gilgeous-Alexander,"Fri
2/23",OKC,vs,WAS,"W
147-106",30,30,7,9,1,1,10,17,58.8,1,3,33.3,9,9,100,71.6,0,7,1,3,38
Shai Gilgeous-Alexander,"Thu
2/22",OKC,vs,LAC,"W
129-107",35,31,4,8,1,2,12,19,63.2,3,6,50,4,6,66.7,71.6,0,4,2,1,21
Shai Gilgeous-Alexander,"Tue
2/13",OKC,@,ORL,"W
127-113",34,32,3,5,2,1,11,24,45.8,1,1,100,9,10,90,56.3,0,3,1,5,0
Shai Gilgeous-Alexander,"Sun
2/11",OKC,vs,SAC,"W
127-113",39,38,3,7,1,2,15,26,57.7,3,4,75,5,9,55.6,63.4,0,3,1,0,16
Shai Gilgeous-Alexander,"Sat
2/10",OKC,@,DAL,"L
111-146",29,25,6,5,0,1,9,16,56.3,0,0,,7,8,87.5,64,2,4,3,1,-31
Shai Gilgeous-Alexander,"Tue
2/6",OKC,@,UTA,"L
117-124",36,28,4,7,1,1,11,22,50,2,3,66.7,4,5,80,57.9,1,3,2,1,-3
Shai Gilgeous-Alexander,"Sun
2/4",OKC,vs,TOR,"W
135-127",48,23,9,14,2,3,9,17,52.9,2,5,40,3,3,100,62.8,1,8,2,5,7
Shai Gilgeous-Alexander,"Fri
2/2",OKC,vs,CHA,"W
126-106",30,31,3,9,5,3,11,15,73.3,1,1,100,8,10,80,79.9,0,3,3,2,34
Shai Gilgeous-Alexander,"Wed
1/31",OKC,vs,DEN,"W
105-100",36,34,7,5,1,2,10,22,45.5,2,3,66.7,12,13,92.3,61.3,1,6,2,4,-1
Shai Gilgeous-Alexander,"Mon
1/29",OKC,vs,MIN,"L
101-107",39,37,7,8,2,0,10,18,55.6,2,3,66.7,15,16,93.8,73.9,2,5,4,2,5
Shai Gilgeous-Alexander,"Sun
1/28",OKC,@,DET,"L
104-120",29,31,5,4,1,0,13,20,65,1,1,100,4,5,80,69.8,3,2,3,3,-6
Shai Gilgeous-Alexander,"Fri
1/26",OKC,@,NOP,"W
107-83",32,31,4,5,2,1,10,21,47.6,3,8,37.5,8,9,88.9,62.1,0,4,4,0,12
Shai Gilgeous-Alexander,"Wed
1/24",OKC,@,SAS,"W
140-114",29,32,6,10,2,1,9,15,60,2,2,100,12,12,100,78.9,2,4,4,3,20
Shai Gilgeous-Alexander,"Tue
1/23",OKC,vs,POR,"W
111-109",35,33,6,10,5,0,10,24,41.7,0,3,0,13,17,76.5,52.4,2,4,3,3,17
Shai Gilgeous-Alexander,"Sat
1/20",OKC,@,MIN,"W
102-97",37,33,2,6,2,0,10,22,45.5,1,2,50,12,13,92.3,59.5,1,1,2,0,14
Shai Gilgeous-Alexander,"Thu
1/18",OKC,@,UTA,"W
134-129",35,31,6,6,1,1,8,15,53.3,0,1,0,15,17,88.2,69,1,5,4,4,-1
Shai Gilgeous-Alexander,"Tue
1/16",OKC,@,LAC,"L
117-128",34,19,2,4,0,2,6,16,37.5,0,3,0,7,8,87.5,48.7,1,1,2,4,-19
Shai Gilgeous-Alexander,"Mon
1/15",OKC,@,LAL,"L
105-112",34,24,3,6,1,1,9,19,47.4,1,6,16.7,5,5,100,56.6,0,3,3,3,-12
Shai Gilgeous-Alexander,"Sat
1/13",OKC,vs,ORL,"W
112-100",36,37,6,7,3,1,13,20,65,0,4,0,11,12,91.7,73.2,2,4,0,2,14
Shai Gilgeous-Alexander,"Thu
1/11",OKC,vs,POR,"W
139-77",21,31,5,4,0,1,11,15,73.3,1,3,33.3,8,8,100,83.7,1,4,2,2,41
Shai Gilgeous-Alexander,"Wed
1/10",OKC,@,MIA,"W
128-120",34,28,2,8,1,1,11,17,64.7,2,5,40,4,5,80,72.9,0,2,3,3,-3
Shai Gilgeous-Alexander,"Mon
1/8",OKC,@,WAS,"W
136-128",36,32,6,5,3,1,11,17,64.7,2,3,66.7,8,10,80,74.8,1,5,3,5,3
Shai Gilgeous-Alexander,"Fri
1/5",OKC,@,BKN,"L
115-124",36,34,9,6,0,0,11,19,57.9,2,5,40,10,15,66.7,66.4,1,8,2,5,-10
Shai Gilgeous-Alexander,"Wed
1/3",OKC,@,ATL,"L
138-141",35,33,13,8,0,0,11,24,45.8,2,3,66.7,9,11,81.8,57.2,1,12,2,2,2
Shai Gilgeous-Alexander,"Tue
1/2",OKC,vs,BOS,"W
127-123",37,36,6,7,1,0,14,22,63.6,3,5,60,5,8,62.5,70.5,0,6,0,5,3
Shai Gilgeous-Alexander,"Sun
12/31",OKC,vs,BKN,"W
124-108",35,24,4,6,0,0,7,15,46.7,1,2,50,9,9,100,63.3,0,4,1,2,9
Shai Gilgeous-Alexander,"Fri
12/29",OKC,@,DEN,"W
119-93",33,40,4,3,2,1,14,20,70,2,3,66.7,10,10,100,82,0,4,1,3,21
Shai Gilgeous-Alexander,"Wed
12/27",OKC,vs,NYK,"W
129-120",36,36,7,8,2,2,13,23,56.5,2,5,40,8,9,88.9,66.8,1,6,1,0,12
Shai Gilgeous-Alexander,"Tue
12/26",OKC,vs,MIN,"W
129-106",33,34,6,9,2,1,14,19,73.7,0,3,0,6,7,85.7,77,0,6,3,3,17
Shai Gilgeous-Alexander,"Sat
12/23",OKC,vs,LAL,"L
120-129",38,34,5,7,3,0,12,21,57.1,1,5,20,9,10,90,66.9,1,4,3,2,-6
Shai Gilgeous-Alexander,"Thu
12/21",OKC,vs,LAC,"W
134-115",32,31,8,4,4,2,11,25,44,1,6,16.7,8,9,88.9,53.5,2,6,1,0,9
Shai Gilgeous-Alexander,"Mon
12/18",OKC,vs,MEM,"W
116-97",28,30,9,5,4,0,8,18,44.4,1,3,33.3,13,14,92.9,62.1,0,9,2,4,30
Shai Gilgeous-Alexander,"Sat
12/16",OKC,@,DEN,"W
118-117",37,25,6,8,2,0,9,20,45,0,2,0,7,8,87.5,53.1,0,6,2,1,3
Shai Gilgeous-Alexander,"Thu
12/14",OKC,@,SAC,"L
123-128",38,43,6,9,2,0,13,27,48.1,1,5,20,16,18,88.9,61.6,2,4,3,2,3
Shai Gilgeous-Alexander,"Mon
12/11",OKC,vs,UTA,"W
134-120",28,30,4,7,3,0,12,17,70.6,0,1,0,6,6,100,76.4,1,3,1,1,35
Shai Gilgeous-Alexander,"Fri
12/8",OKC,vs,GSW,"W
138-136",42,38,5,5,5,1,15,30,50,0,3,0,8,11,72.7,54.5,3,2,0,4,11
Shai Gilgeous-Alexander,"Wed
12/6",OKC,@,HOU,"L
101-110",37,33,3,6,6,1,13,18,72.2,0,0,,7,9,77.8,75.1,0,3,2,4,-6
Shai Gilgeous-Alexander,"Sat
12/2",OKC,@,DAL,"W
126-120",39,17,3,9,5,1,6,13,46.2,2,3,66.7,3,4,75,57.6,1,2,2,4,8
Shai Gilgeous-Alexander,"Thu
11/30",OKC,vs,LAL,"W
133-110",35,33,4,7,1,0,11,18,61.1,1,4,25,10,10,100,73.7,0,4,0,4,15
Shai Gilgeous-Alexander,"Tue
11/28",OKC,@,MIN,"L
103-106",34,32,4,4,3,2,13,22,59.1,0,1,0,6,6,100,64.9,1,3,3,2,4
Shai Gilgeous-Alexander,"Sat
11/25",OKC,vs,PHI,"L
123-127",36,31,6,5,2,0,10,21,47.6,1,2,50,10,10,100,61,3,3,1,3,1
Shai Gilgeous-Alexander,"Wed
11/22",OKC,vs,CHI,"W
116-102",37,40,5,12,1,3,11,19,57.9,1,3,33.3,17,18,94.4,74.3,1,4,2,2,16
Shai Gilgeous-Alexander,"Sun
11/19",OKC,@,POR,"W
134-91",23,28,3,4,1,0,10,13,76.9,1,1,100,7,7,100,87.1,0,3,3,2,26
Shai Gilgeous-Alexander,"Sat
11/18",OKC,@,GSW,"W
130-123",41,40,7,6,2,2,18,29,62.1,2,3,66.7,2,2,100,66.9,1,6,3,1,7
Shai Gilgeous-Alexander,"Thu
11/16",OKC,@,GSW,"W
128-109",29,24,2,7,3,1,6,21,28.6,3,7,42.9,9,9,100,48.1,1,1,2,4,12
Shai Gilgeous-Alexander,"Tue
11/14",OKC,vs,SAS,"W
123-87",28,28,6,5,7,0,10,16,62.5,1,4,25,7,7,100,73.4,1,5,2,2,25
Shai Gilgeous-Alexander,"Sun
11/12",OKC,@,PHX,"W
111-99",37,35,7,4,1,1,13,22,59.1,2,5,40,7,8,87.5,68.6,0,7,1,3,7
Shai Gilgeous-Alexander,"Fri
11/10",OKC,@,SAC,"L
98-105",38,33,7,5,2,2,14,25,56,0,2,0,5,6,83.3,59.7,0,7,2,1,-3
Shai Gilgeous-Alexander,"Wed
11/8",OKC,vs,CLE,"W
128-120",38,43,7,6,2,1,15,22,68.2,1,2,50,12,13,92.3,77.6,2,5,3,3,10
Shai Gilgeous-Alexander,"Mon
11/6",OKC,vs,ATL,"W
126-117",37,30,8,6,1,0,11,20,55,3,7,42.9,5,6,83.3,66.3,1,7,2,5,14
Shai Gilgeous-Alexander,"Wed
11/1",OKC,vs,NOP,"L
106-110",38,20,5,8,3,0,8,20,40,0,5,0,4,5,80,45,0,5,2,2,3
Shai Gilgeous-Alexander,"Mon
10/30",OKC,vs,DET,"W
124-112",33,32,9,4,3,0,11,23,47.8,1,3,33.3,9,9,100,59.3,1,8,5,2,17
Shai Gilgeous-Alexander,"Sun
10/29",OKC,vs,DEN,"L
95-128",28,7,4,7,1,0,2,16,12.5,0,4,0,3,4,75,19.7,1,3,0,2,-22
Shai Gilgeous-Alexander,"Fri
10/27",OKC,@,CLE,"W
108-105",36,34,11,4,5,1,15,26,57.7,2,2,100,2,2,100,63.2,1,10,5,2,4
Shai Gilgeous-Alexander,"Wed
10/25",OKC,@,CHI,"W
124-104",36,31,5,10,1,2,12,18,66.7,2,5,40,5,5,100,76.7,0,5,1,0,19
Jalen Brunson,"Sun
4/14",NYK,vs,CHI,"W
120-119",41,40,8,7,0,0,14,30,46.7,1,4,25,11,12,91.7,56.7,2,6,4,1,1
Jalen Brunson,"Fri
4/12",NYK,vs,BKN,"W
111-107",37,30,1,11,1,0,10,25,40,3,7,42.9,7,7,100,53.4,0,1,0,2,7
Jalen Brunson,"Thu
4/11",NYK,@,BOS,"W
118-109",30,39,2,4,0,0,15,23,65.2,6,11,54.5,3,5,60,77.4,0,2,2,2,28
Jalen Brunson,"Tue
4/9",NYK,@,CHI,"W
128-117",42,45,3,8,1,0,13,24,54.2,7,12,58.3,12,12,100,76.8,0,3,1,0,9
Jalen Brunson,"Sun
4/7",NYK,@,MIL,"W
122-109",39,43,6,8,0,0,16,32,50,2,6,33.3,9,11,81.8,58.4,1,5,1,4,11
Jalen Brunson,"Fri
4/5",NYK,@,CHI,"L
100-108",42,35,6,11,2,0,13,28,46.4,1,5,20,8,10,80,54,1,5,5,1,-2
Jalen Brunson,"Thu
4/4",NYK,vs,SAC,"W
120-109",38,35,2,11,3,0,12,20,60,2,5,40,9,10,90,71.7,0,2,3,2,22
Jalen Brunson,"Tue
4/2",NYK,@,MIA,"L
99-109",36,20,2,10,0,0,5,18,27.8,1,6,16.7,9,10,90,44.6,0,2,5,2,-9
Jalen Brunson,"Sun
3/31",NYK,vs,OKC,"L
112-113",35,30,2,7,1,0,11,25,44,4,11,36.4,4,8,50,52.6,0,2,3,3,17
Jalen Brunson,"Fri
3/29",NYK,@,SAS,"L
126-130",43,61,4,6,1,0,25,47,53.2,5,13,38.5,6,6,100,61.4,1,3,1,2,20
Jalen Brunson,"Wed
3/27",NYK,@,TOR,"W
145-101",29,26,4,7,0,0,11,19,57.9,2,6,33.3,2,2,100,65.4,1,3,0,0,27
Jalen Brunson,"Mon
3/25",NYK,vs,DET,"W
124-99",30,28,2,6,0,0,10,20,50,3,7,42.9,5,5,100,63.1,0,2,0,3,37
Jalen Brunson,"Sat
3/23",NYK,vs,BKN,"W
105-93",33,17,4,8,1,0,7,24,29.2,3,4,75,0,0,,35.4,1,3,1,1,12
Jalen Brunson,"Thu
3/21",NYK,@,DEN,"L
100-113",34,26,2,9,0,0,11,23,47.8,2,7,28.6,2,3,66.7,53.5,0,2,0,1,-20
Jalen Brunson,"Mon
3/18",NYK,@,GSW,"W
119-112",35,34,5,7,1,0,12,25,48,3,9,33.3,7,8,87.5,59.6,0,5,3,2,13
Jalen Brunson,"Sat
3/16",NYK,@,SAC,"W
98-91",36,42,4,2,4,1,17,28,60.7,5,10,50,3,4,75,70.6,1,3,6,1,5
Jalen Brunson,"Thu
3/14",NYK,@,POR,"W
105-93",38,45,1,4,1,1,14,30,46.7,2,10,20,15,17,88.2,60,1,0,5,0,17
Jalen Brunson,"Tue
3/12",NYK,vs,PHI,"W
106-79",27,20,4,9,1,0,7,12,58.3,4,8,50,2,3,66.7,75.1,0,4,1,0,24
Jalen Brunson,"Sun
3/10",NYK,vs,PHI,"L
73-79",32,19,3,8,0,0,6,22,27.3,1,9,11.1,6,8,75,37.2,2,1,2,1,2
Jalen Brunson,"Fri
3/8",NYK,vs,ORL,"W
98-74",29,26,3,2,0,0,11,19,57.9,4,7,57.1,0,0,,68.4,0,3,1,2,23
Jalen Brunson,"Sun
3/3",NYK,@,CLE,"W
107-98",1,0,0,0,0,0,0,1,0,0,0,,0,0,,0,0,0,0,0,-2
Jalen Brunson,"Thu
2/29",NYK,vs,GSW,"L
99-110",37,27,5,5,0,0,11,25,44,4,7,57.1,1,1,100,53.1,1,4,4,4,-14
Jalen Brunson,"Mon
2/26",NYK,vs,DET,"W
113-111",40,35,1,12,2,0,11,26,42.3,3,11,27.3,10,11,90.9,56.7,0,1,4,3,3
Jalen Brunson,"Sat
2/24",NYK,vs,BOS,"L
102-116",38,34,3,9,1,0,12,25,48,4,9,44.4,6,6,100,61.5,1,2,4,0,-12
Jalen Brunson,"Thu
2/22",NYK,@,PHI,"W
110-96",39,21,2,12,2,1,5,18,27.8,0,4,0,11,11,100,46,0,2,7,2,20
Jalen Brunson,"Wed
2/14",NYK,@,ORL,"L
100-118",35,33,1,6,2,0,11,21,52.4,5,8,62.5,6,7,85.7,68.5,1,0,3,0,-2
Jalen Brunson,"Mon
2/12",NYK,@,HOU,"L
103-105",39,27,4,7,0,0,10,25,40,2,6,33.3,5,8,62.5,47.3,0,4,5,4,-1
Jalen Brunson,"Sat
2/10",NYK,vs,IND,"L
111-125",37,39,3,4,1,0,14,25,56,1,5,20,10,10,100,66.3,0,3,2,2,-7
Jalen Brunson,"Tue
2/6",NYK,vs,MEM,"W
123-113",31,27,3,8,3,0,11,21,52.4,1,4,25,4,5,80,58.2,0,3,2,1,-3
Jalen Brunson,"Sat
2/3",NYK,vs,LAL,"L
105-113",45,36,6,10,0,0,15,31,48.4,1,6,16.7,5,6,83.3,53.5,2,4,3,1,-5
Jalen Brunson,"Thu
2/1",NYK,vs,IND,"W
109-105",37,40,5,1,0,0,15,30,50,1,6,16.7,9,11,81.8,57.4,1,4,2,3,4
Jalen Brunson,"Tue
1/30",NYK,vs,UTA,"W
118-103",38,29,3,9,0,1,10,23,43.5,2,6,33.3,7,8,87.5,54.7,0,3,0,2,19
Jalen Brunson,"Mon
1/29",NYK,@,CHA,"W
113-92",34,32,4,7,1,0,13,24,54.2,2,6,33.3,4,5,80,61.1,0,4,2,1,20
Jalen Brunson,"Sat
1/27",NYK,vs,MIA,"W
125-109",38,32,5,8,1,1,12,22,54.5,4,8,50,4,5,80,66.1,0,5,0,2,24
Jalen Brunson,"Thu
1/25",NYK,vs,DEN,"W
122-84",27,21,1,4,0,0,7,10,70,1,2,50,6,6,100,83.1,0,1,2,0,24
Jalen Brunson,"Tue
1/23",NYK,@,BKN,"W
108-103",36,30,3,4,0,0,11,22,50,2,7,28.6,6,7,85.7,59.8,0,3,2,2,7
Jalen Brunson,"Sat
1/20",NYK,vs,TOR,"W
126-100",35,38,5,9,1,0,13,23,56.5,5,11,45.5,7,7,100,72.9,1,4,3,3,22
Jalen Brunson,"Thu
1/18",NYK,vs,WAS,"W
113-109",40,41,8,8,2,1,14,27,51.9,2,4,50,11,13,84.6,62.7,1,7,6,2,10
Jalen Brunson,"Wed
1/17",NYK,vs,HOU,"W
109-94",37,30,3,7,0,0,11,21,52.4,4,9,44.4,4,7,57.1,62.3,0,3,2,2,12
Jalen Brunson,"Thu
1/11",NYK,@,DAL,"L
124-128",39,30,2,8,1,0,10,22,45.5,2,6,33.3,8,9,88.9,57.8,0,2,4,3,8
Jalen Brunson,"Tue
1/9",NYK,vs,POR,"W
112-84",26,12,3,7,0,0,3,11,27.3,1,7,14.3,5,6,83.3,44,1,2,0,0,29
Jalen Brunson,"Sat
1/6",NYK,@,WAS,"W
121-105",35,33,3,8,0,0,10,18,55.6,4,8,50,9,9,100,75.1,0,3,2,2,20
Jalen Brunson,"Fri
1/5",NYK,@,PHI,"W
128-92",32,29,3,2,1,1,11,20,55,4,9,44.4,3,3,100,68,0,3,0,1,14
Jalen Brunson,"Wed
1/3",NYK,vs,CHI,"W
116-100",38,31,3,13,0,0,13,22,59.1,4,9,44.4,1,1,100,69.1,0,3,4,3,31
Jalen Brunson,"Mon
1/1",NYK,vs,MIN,"W
112-106",41,16,4,14,1,0,5,23,21.7,1,9,11.1,5,5,100,31.7,0,4,2,4,16
Jalen Brunson,"Sat
12/30",NYK,@,IND,"L
126-140",41,28,1,6,0,1,9,22,40.9,4,8,50,6,9,66.7,53.9,0,1,4,3,-17
Jalen Brunson,"Fri
12/29",NYK,@,ORL,"L
108-117",34,20,7,8,0,1,4,15,26.7,0,4,0,12,12,100,49.3,0,7,3,2,-10
Jalen Brunson,"Wed
12/27",NYK,@,OKC,"L
120-129",37,24,4,7,2,1,9,19,47.4,1,5,20,5,5,100,56.6,2,2,5,4,-9
Jalen Brunson,"Mon
12/25",NYK,vs,MIL,"W
129-122",37,38,4,6,1,0,15,28,53.6,1,3,33.3,7,9,77.8,59.4,1,3,0,0,6
Jalen Brunson,"Sat
12/23",NYK,vs,MIL,"L
111-130",37,36,3,7,0,1,15,26,57.7,3,5,60,3,3,100,65.9,0,3,3,2,-16
Jalen Brunson,"Wed
12/20",NYK,@,BKN,"W
121-102",32,16,7,8,1,0,6,15,40,1,3,33.3,3,4,75,47.7,1,6,3,0,18
Jalen Brunson,"Mon
12/18",NYK,@,LAL,"W
114-109",37,29,4,3,1,1,10,21,47.6,3,6,50,6,6,100,61.3,1,3,4,0,1
Jalen Brunson,"Sat
12/16",NYK,@,LAC,"L
122-144",34,22,7,6,0,0,7,17,41.2,2,5,40,6,6,100,56,2,5,2,2,-25
Jalen Brunson,"Fri
12/15",NYK,@,PHX,"W
139-122",35,50,6,9,5,0,17,23,73.9,9,9,100,7,9,77.8,92.7,1,5,2,0,7
Jalen Brunson,"Wed
12/13",NYK,@,UTA,"L
113-117",39,23,7,8,2,0,6,19,31.6,0,6,0,11,16,68.8,44.2,2,5,3,4,9
Jalen Brunson,"Mon
12/11",NYK,vs,TOR,"W
136-130",38,21,2,9,1,0,7,12,58.3,3,5,60,4,6,66.7,71.7,0,2,7,5,1
Jalen Brunson,"Fri
12/8",NYK,@,BOS,"L
123-133",34,23,1,4,1,0,8,17,47.1,0,5,0,7,9,77.8,54.9,0,1,1,3,-21
Jalen Brunson,"Tue
12/5",NYK,@,MIL,"L
122-146",34,24,3,6,1,0,10,22,45.5,0,5,0,4,7,57.1,47.8,0,3,3,1,-14
Jalen Brunson,"Fri
12/1",NYK,@,TOR,"W
119-106",37,22,5,8,1,0,9,21,42.9,3,8,37.5,1,1,100,51.3,0,5,2,2,15
Jalen Brunson,"Thu
11/30",NYK,vs,DET,"W
118-112",40,42,6,8,1,0,13,24,54.2,7,12,58.3,9,10,90,73.9,2,4,1,3,11
Jalen Brunson,"Tue
11/28",NYK,vs,CHA,"W
115-91",34,12,3,7,3,0,5,9,55.6,2,5,40,0,1,0,63.6,1,2,2,3,20
Jalen Brunson,"Sun
11/26",NYK,vs,PHX,"L
113-116",38,35,6,8,3,1,15,25,60,5,10,50,0,2,0,67.6,0,6,2,5,5
Jalen Brunson,"Fri
11/24",NYK,vs,MIA,"W
100-98",34,24,3,3,0,0,10,16,62.5,1,4,25,3,5,60,65.9,0,3,2,1,-6
Jalen Brunson,"Mon
11/20",NYK,@,MIN,"L
100-117",36,25,4,6,0,0,7,15,46.7,3,6,50,8,8,100,67.5,0,4,1,2,-16
Jalen Brunson,"Sat
11/18",NYK,@,CHA,"W
122-108",39,32,4,7,0,0,12,21,57.1,4,8,50,4,4,100,70.3,0,4,2,2,15
Jalen Brunson,"Fri
11/17",NYK,@,WAS,"W
120-99",34,32,7,7,0,0,10,23,43.5,6,10,60,6,6,100,62.4,3,4,0,2,18
Jalen Brunson,"Wed
11/15",NYK,@,ATL,"W
116-114",41,24,0,8,0,0,8,19,42.1,6,10,60,2,2,100,60.4,0,0,3,2,8
Jalen Brunson,"Mon
11/13",NYK,@,BOS,"L
98-114",39,26,3,4,1,0,10,21,47.6,3,7,42.9,3,5,60,56,0,3,2,0,-20
Jalen Brunson,"Sun
11/12",NYK,vs,CHA,"W
129-107",27,20,1,1,1,0,7,12,58.3,2,4,50,4,4,100,72.7,0,1,1,2,13
Jalen Brunson,"Wed
11/8",NYK,vs,SAS,"W
126-105",33,25,2,6,0,0,8,19,42.1,5,8,62.5,4,4,100,60.2,0,2,0,2,27
Jalen Brunson,"Mon
11/6",NYK,vs,LAC,"W
111-97",35,7,3,6,3,0,2,12,16.7,1,3,33.3,2,2,100,27.2,2,1,4,1,-1
Jalen Brunson,"Fri
11/3",NYK,@,MIL,"L
105-110",42,45,5,4,1,0,17,30,56.7,2,8,25,9,11,81.8,64.6,2,3,4,3,2
Jalen Brunson,"Wed
11/1",NYK,vs,CLE,"L
89-95",39,24,4,4,0,0,8,23,34.8,0,2,0,8,9,88.9,44.5,1,3,1,4,-6
Jalen Brunson,"Tue
10/31",NYK,@,CLE,"W
109-91",34,19,5,2,2,0,7,16,43.8,1,3,33.3,4,5,80,52.2,0,5,5,1,21
Jalen Brunson,"Sat
10/28",NYK,@,NOP,"L
87-96",31,14,4,5,0,0,4,14,28.6,1,5,20,5,6,83.3,42.1,1,3,1,2,-9
Jalen Brunson,"Fri
10/27",NYK,@,ATL,"W
126-120",33,31,3,5,0,0,11,21,52.4,8,12,66.7,1,2,50,70.8,0,3,2,1,13
Jalen Brunson,"Wed
10/25",NYK,vs,BOS,"L
104-108",33,15,3,6,3,0,6,21,28.6,3,8,37.5,0,1,0,35,1,2,2,3,-9
Kevin Durant,"Sun
4/14",PHX,@,MIN,"W
125-106",38,15,4,1,2,1,6,14,42.9,1,3,33.3,2,2,100,50.4,2,2,4,3,30
Kevin Durant,"Fri
4/12",PHX,@,SAC,"W
108-107",42,28,5,3,0,0,11,20,55,3,7,42.9,3,3,100,65.7,1,4,3,2,-4
Kevin Durant,"Wed
4/10",PHX,@,LAC,"W
124-108",37,24,9,3,1,2,10,21,47.6,2,9,22.2,2,2,100,54.8,0,9,4,0,8
Kevin Durant,"Tue
4/9",PHX,vs,LAC,"L
92-105",40,21,2,2,2,0,8,22,36.4,2,5,40,3,5,60,43.4,0,2,1,2,-14
Kevin Durant,"Sun
4/7",PHX,vs,NOP,"L
105-113",38,23,4,6,0,0,8,22,36.4,3,8,37.5,4,4,100,48.4,0,4,0,1,-12
Kevin Durant,"Fri
4/5",PHX,vs,MIN,"W
97-87",35,22,6,6,1,0,9,14,64.3,1,4,25,3,3,100,71.8,1,5,1,4,22
Kevin Durant,"Wed
4/3",PHX,vs,CLE,"W
122-101",36,32,6,7,1,0,13,23,56.5,3,7,42.9,3,4,75,64.6,0,6,4,2,11
Kevin Durant,"Mon
4/1",PHX,@,NOP,"W
124-111",41,20,7,3,2,0,7,19,36.8,3,11,27.3,3,3,100,49.2,1,6,3,2,13
Kevin Durant,"Fri
3/29",PHX,@,OKC,"L
103-128",31,26,6,1,1,1,10,17,58.8,4,7,57.1,2,3,66.7,71,0,6,3,2,-15
Kevin Durant,"Wed
3/27",PHX,@,DEN,"W
104-97",38,30,13,3,0,5,12,20,60,3,4,75,3,3,100,70.4,2,11,8,1,11
Kevin Durant,"Mon
3/25",PHX,@,SAS,"L
102-104",36,29,8,6,1,0,12,17,70.6,4,6,66.7,1,2,50,81.1,0,8,3,2,5
Kevin Durant,"Sat
3/23",PHX,@,SAS,"W
131-106",31,25,4,4,3,0,12,16,75,1,2,50,0,0,,78.1,0,4,0,0,31
Kevin Durant,"Thu
3/21",PHX,vs,ATL,"W
128-115",37,19,4,2,0,3,5,15,33.3,2,8,25,7,7,100,52.5,1,3,5,1,0
Kevin Durant,"Wed
3/20",PHX,vs,PHI,"W
115-102",36,22,8,4,0,3,10,18,55.6,2,6,33.3,0,0,,61.1,0,8,4,1,1
Kevin Durant,"Sun
3/17",PHX,@,MIL,"L
129-140",41,11,9,4,3,2,4,10,40,1,3,33.3,2,2,100,50.6,1,8,1,3,-11
Kevin Durant,"Fri
3/15",PHX,@,CHA,"W
107-96",38,13,8,5,1,0,5,15,33.3,1,6,16.7,2,2,100,40.9,0,8,3,1,-2
Kevin Durant,"Thu
3/14",PHX,@,BOS,"L
112-127",34,20,3,1,0,1,9,19,47.4,1,3,33.3,1,2,50,50.3,0,3,3,1,-17
Kevin Durant,"Mon
3/11",PHX,@,CLE,"W
117-111",39,37,8,6,1,0,14,26,53.8,5,10,50,4,5,80,65.6,0,8,3,2,13
Kevin Durant,"Sat
3/9",PHX,vs,BOS,"L
107-117",37,45,10,6,1,0,18,26,69.2,4,7,57.1,5,7,71.4,77.4,1,9,6,2,-1
Kevin Durant,"Thu
3/7",PHX,vs,TOR,"W
120-113",35,35,3,1,1,0,11,19,57.9,2,5,40,11,12,91.7,72.1,0,3,4,1,8
Kevin Durant,"Tue
3/5",PHX,@,DEN,"W
117-107",44,35,8,5,0,2,14,34,41.2,3,8,37.5,4,5,80,48.3,0,8,2,1,14
Kevin Durant,"Sun
3/3",PHX,vs,OKC,"L
110-118",36,20,4,3,1,1,6,15,40,2,4,50,6,6,100,56.7,0,4,5,2,-9
Kevin Durant,"Sat
3/2",PHX,vs,HOU,"L
109-118",39,30,9,2,0,3,12,19,63.2,1,4,25,5,8,62.5,66.6,2,7,6,1,-5
Kevin Durant,"Thu
2/29",PHX,vs,HOU,"W
110-105",40,24,7,6,0,0,8,19,42.1,1,3,33.3,7,10,70,51.3,2,5,3,1,2
