PLAYER NAME,DATE,MIN,PTS,REB,TOV
Kevin Durant,"Sun
3/3",36,20,4,5.0
Kevin Durant,"Sat
3/2",39,30,9,6.0
Kevin Durant,"Thu
2/29",40,24,7,3.0
Kevin Durant,"Sun
2/25",39,22,5,3.0
Kevin Durant,"Fri
2/23",38,28,11,2.0
Kevin Durant,"Thu
2/22",40,23,6,5.0
Kevin Durant,"Wed
2/14",30,25,6,5.0
Kevin Durant,"Tue
2/13",38,28,11,3.0
Kevin Durant,"Sat
2/10",39,24,10,6.0
Kevin Durant,"Thu
2/8",35,31,8,3.0
Kevin Durant,"Tue
2/6",39,28,10,5.0
Kevin Durant,"Sun
2/4",26,18,4,1.0
Kevin Durant,"Fri
2/2",38,35,8,4.0
Kevin Durant,"Wed
1/31",38,33,5,3.0
Kevin Durant,"Mon
1/29",42,20,8,1.0
Kevin Durant,"Sun
1/28",37,15,4,7.0
Kevin Durant,"Fri
1/26",39,20,7,1.0
Kevin Durant,"Wed
1/24",38,12,10,1.0
Kevin Durant,"Mon
1/22",41,43,6,1.0
Kevin Durant,"Sun
1/21",40,40,9,2.0
Kevin Durant,"Fri
1/19",35,26,5,1.0
Kevin Durant,"Tue
1/16",39,27,5,7.0
Kevin Durant,"Sun
1/14",38,21,5,3.0
Kevin Durant,"Thu
1/11",32,18,5,1.0
Kevin Durant,"Mon
1/8",35,30,7,3.0
Kevin Durant,"Sun
1/7",36,23,10,1.0
Kevin Durant,"Sun
12/31",39,31,5,0.0
Kevin Durant,"Fri
12/29",39,21,4,1.0
Kevin Durant,"Wed
12/27",41,27,10,3.0
Kevin Durant,"Mon
12/25",43,16,8,6.0
Kevin Durant,"Fri
12/22",34,28,7,7.0
Kevin Durant,"Tue
12/19",38,40,4,5.0
Kevin Durant,"Sun
12/17",35,28,5,2.0
Kevin Durant,"Fri
12/15",36,29,3,0.0
Kevin Durant,"Wed
12/13",38,27,6,2.0
Kevin Durant,"Tue
12/5",39,31,7,5.0
Kevin Durant,"Sat
12/2",33,27,2,2.0
Kevin Durant,"Fri
12/1",36,30,4,1.0
Kevin Durant,"Wed
11/29",36,30,4,1.0
Kevin Durant,"Wed
11/22",34,32,8,6.0
Kevin Durant,"Tue
11/21",37,31,4,3.0
Kevin Durant,"Sun
11/19",46,39,8,7.0
